
14277,-1024,-36,-124
14301,-1140,-80,-104
14349,-1172,-60,-108
14376,-1136,-64,-120
14400,-1124,-80,-144
14424,-1136,-96,-128
14448,-1068,-56,-96
14474,-992,-100,-132
14498,-912,-76,-80
14522,-1032,-52,-36
14546,-980,-76,-120
14570,-956,-92,-132
14594,-896,-60,-116
14618,-904,-84,-124
14642,-960,-72,-68
14666,-944,-52,-80
14689,-936,-88,-116
14717,-1004,-88,-108
14741,-1044,-108,-124
14765,-1072,-100,-96
14789,-1056,-56,-128
14813,-1104,-76,-132
14836,-1100,-76,-160
14884,-1124,-64,-112
14908,-1104,-44,-120
14938,-1052,-48,-116
14962,-1032,-52,-72
14986,-1080,-132,-68
15010,-1000,20,-188
15057,-860,12,-80
15081,-876,-16,-80
15105,-864,-4,-116
15129,-884,-4,-116
15153,-892,12,-96
15177,-848,8,-120
15201,-868,0,-76
15225,-908,-12,-84
15249,-940,-8,-96
15273,-984,-4,-96
15344,-1084,-36,-136
15368,-1092,0,-108
15392,-1116,-28,-88
15416,-1132,-60,-92
15440,-1096,-64,-140
15464,-1100,-80,-112
15488,-1084,-76,-124
15514,-1056,-72,-124
15538,-968,-72,-68
15562,-936,-72,-112
15586,-936,-68,-84
15609,-908,-80,-100
15633,-892,-56,-84
15657,-900,-72,-88
15681,-908,-76,-76
15705,-924,-64,-80
15729,-952,-76,-84
15753,-948,-76,-100
15777,-960,-88,-128
15801,-996,-48,-92
15825,-1040,-76,-92
15848,-1064,-72,-52
15872,-1064,-84,-120
15896,-1092,-80,-144
15920,-1100,-40,-60
15944,-1108,-68,-108
15968,-1092,-52,-132
15992,-1076,-56,-140
16016,-1068,-48,-116
16040,-1012,-88,-44
16066,-992,24,-160
16093,-972,-32,-112
16117,-924,0,-96
16141,-892,-24,-88
16165,-860,-4,-104
16189,-884,-4,-84
16213,-892,0,-100
16237,-876,16,-80
16261,-884,-16,-96
16308,-936,-8,-96
16332,-988,-4,-84
16356,-1004,-8,-100
16404,-1080,-16,-136
16428,-1092,-32,-136
16452,-1108,-36,-40
16476,-1092,-44,-112
16499,-1092,-64,-116
16523,-1100,-64,-132
16575,-1056,-76,-100
16599,-1028,-88,-100
16623,-908,-132,-52
16647,-936,-100,-96
16673,-912,-64,-84
16697,-912,-72,-96
16721,-932,-84,-84
16745,-900,-56,-100
16768,-952,-92,-84
16792,-968,-108,-116
16816,-980,-68,-96
16840,-960,-72,-140
16864,-1000,-76,-116
16888,-1024,-48,-108
16912,-1068,-76,-96
16936,-1072,-84,-148
16960,-1068,-68,-140
16983,-1108,-76,-120
17007,-1080,-52,-104
17035,-1088,-64,-116
17035,-1088,-64,-116
17059,-1068,-44,-108
17083,-1040,-48,-136
17107,-1044,-48,-116
17131,-976,36,-136
17178,-924,-4,-92
17202,-892,4,-72
17232,-872,-4,-108
17256,-892,-8,-84
17280,-900,0,-104
17304,-912,-36,-48
17328,-908,8,-80
17352,-924,-12,-84
17375,-936,-8,-100
17399,-952,-4,-60
17447,-1008,-28,-112
17471,-1076,-40,-112
17495,-1076,-20,-68
17519,-1088,-56,-88
17543,-1096,-56,-96
17567,-1084,-60,-136
17591,-1088,-60,-128
